Brand,Make_Model,Date of Sale,Sale Price,Year,Mileage,Classification,Transmission,Fuel Type,Description,Sale Location
Audi,Audi R8 (FSI V8),24/04/2024,"€58,989.00",2014,45655,Convertible,Automatic,Petrol,Blue Audi R84.2 FSI V8 Spyder S Tronic quattro Euro 5 2dr5 previous owners,Dublin
Audi,Audi A3 (CoD),25/04/2024,"€19,433.00",2019,26149,Hatchback,Manual,Petrol,Audi A3Audi A3 1.5 TFSI CoD 35 S line Sportback 5dr Petrol Manual,Kildare
Audi,Audi Q5 (TDI),2024-04-26,"€18,363.00",2016,"74,963 miles",SUV,Automatic,Diesel,Blue Audi Q52.0 TDI S line Plus S Tronic quattro Euro 6 (s/s) 5dr2 previous owners,Meath
Audi,Audi Q7 (TDI V6),26/04/2024,"€42,786.00",2019,"83,709 miles",SUV,Automatic,Diesel,Navy Audi Q73.0 TDI V6 50 Vorsprung Tiptronic quattro Euro 6 (s/s) 5dr,Kildare
Audi,Audi A4 (TFSI),26/04/2024,"€21,520.00",2019,"11,660",Saloon,Manual,Petrol,Grey Audi A435 TFSI Sport 4dr 2.0,Galway
Audi,Audi A1 (Sport),2024-04-26,"€6,825.00",2011,"75,421",Hatchback,Manual,Petrol,Navy Audi A1TFSI SPORT 1.4 3dr,Limerick
Audi,Audi A5 (TDI),27/04/2024,"€16,488.00",2016,"57,495",Coupe,Manual,Diesel,Black Audi A52.0 TDI Black Edition Plus (s/s) 2dr1 previous owner,Carlow
Audi,Audi A4 (TDI),27/04/2024,"€ 2,029",2008,"154,415",Saloon,Manual,Diesel,Audi A42.0 TDI S line 4dr5 previous owners,Meath
Audi,Audi A6 Saloon (TDI),2024-04-29,"€ 39,039",2022,"6,859",Saloon,Auto,Diesel,Black Audi A6 DIESEL SALOON40 TDI S Line 4dr S Tronic 2.01 previous owner,Wicklow
Audi,Audi A3 (S line),29/04/2024,"€10,222.00",2014,"80,120",Hatchback,Manual,Petrol,Audi A31.2 TFSI S LINE 3d 104 BHP,Sligo
Audi,Audi Q7 (S line),2024-04-30,"€50,074.00",2020,"24,954",SUV,Automatic,Diesel,Black Audi Q73.0 TDI V6 50 S line Tiptronic quattro Euro 6 (s/s) 5dr,Dublin
Audi,Audi Q2 (TDI),03/05/2024,"€19,189.00",2019,"13,113",SUV,Manual,Diesel,Black Audi Q2Sport 30 TDI 116 PS 6-speed 1.6 5dr2 previous owners,Dublin
Audi,Audi Q3 (Sport),04/05/2024,"€25,956.00",2019,"28,832",SUV,Automatic,Diesel,Blue Audi Q335 TDI Sport 5dr S Tronic 2.02 previous owners,Limerick
Audi,Audi Q2 (S line),04/05/2024,"€15,462.00",2017,"78,356",SUV,Manual,Petrol,Black Audi Q21.4 TFSI CoD S line Euro 6 (s/s) 5dr1 previous owner,Tipperary
Audi,Audi Q3 (S line),2024-05-04,"€14,208.00",2015,"62,638",SUV,Manual,Diesel,Red Audi Q32.0 TDI S line Euro 6 (s/s) 5dr1 previous owner,Cork
Audi,Audi A6 Saloon (Sport),06/05/2024,"€29,291.00",2019,"10,372",Saloon,Automatic,Diesel,Black Audi A640 TDI Sport 4dr S Tronic 2.0,Kildare
Audi,Audi Q3 (TDI),06/05/2024,"€16,205.00",2016,"33,564",SUV,Manual,Diesel,Red Audi Q32.0 TDI SE 5dr,Meath
Audi,Audi Q2 (CoD),07/05/2024,"€ 16,710",2018,"46,244",SUV,Manual,Petrol,Black Audi Q21.4 TFSI CoD Sport Euro 6 (s/s) 5dr,Cork
Audi,Audi A4 (TFSI),07/05/2024,"€9,738.00",2012,"105,018",Saloon,Automatic,Petrol,Silver Audi A42.0 TFSI S line S Tronic quattro Euro 5 (s/s) 4dr,Donegal
Audi,Audi Q5 (TDI),09/05/2024,"€20,481.00",2016,"44,268",SUV,Automatic,Diesel,"Blue Audi Q52.0 TDI [190] Quattro S Line Plus 5dr S Tronic [20"" Alloys, Parking System Plus, Xenon Headlights, Nappa Leather, Flat Bottom Steering Wheel]2 previous owners",Dublin
Audi,Audi Q3 (TDI),11/05/2024,"€13,485.00",2015,"103,427",SUV,Manual,Diesel,Blue Audi Q32.0 TDI S line Plus quattro Euro 6 (s/s) 5dr2 previous owners,Cork
Audi,Audi A3 Cabriolet (S line),2024-05-11,"€7,792.00",2012,"91,474",Convertible,Automatic,Diesel,Audi A3 Cabriolet2.0 TDI S line S Tronic Euro 5 (s/s) 2dr1 previous owner,Limerick
Audi,Audi A1 (Sport),12/05/2024,"€10,971.00",2016,"53,488",Hatchback,Manual,Petrol,Black Audi A11.0 T FSi Sport Sportback 5dr,Galway
Audi,Audi S3 (TFSI),14/05/2024,"€27,150.00",2018,"36,234",Hatchback,Automatic,Petrol,Blue Audi A32.0 S3 SPORTBACK QUATTRO 5d 306 BHP2 previous owners,Galway
Audi,Audi A1 (TFSI),14/05/2024,"€7,784.00",2014,"73,214 miles",Hatchback,Manual,Petrol,Red Audi A11.4 TFSI Sport 3dr4 previous owners,Meath
Audi,Audi Q5 (Black Edition),14/05/2024,"€ 42,673",2020,"25,061",SUV,Automatic,Petrol Plug-In Hybrid,Black Audi Q5Black Edition 50 TFSI e quattro 299 PS S tronic 2.0 5dr1 previous owner,Dublin
Audi,Audi A1 (TFSI),17/05/2024,"€7,334.00",2014,"53,438",Hatchback,Manual,Petrol,Blue Audi A11.4 TFSI Sport Sportback Euro 5 (s/s) 5dr2 previous owners,Dublin
Audi,Audi A6 Avant (Black Edition),17/05/2024,"€15,620.00",2016,"120,597",Estate,Automatic,Diesel,Audi A6 Avant2.0 TDI ultra Black Edition S Tronic Euro 6 (s/s) 5dr4 previous owners,Dublin
Audi,Audi A4 (TFSI),19/05/2024,"€21,296.00",2017,"28,463",Saloon,Automatic,Petrol,Navy Audi A42.0 TFSI S line S Tronic Euro 6 (s/s) 4dr1 previous owner,Wicklow
Audi,Audi A4 Cabriolet (Sport),20/05/2024,"€2,743.00",2008,"105,983",Convertible,Automatic,Petrol,Grey Audi A4 Cabriolet1.8T Sport Multitronic 2dr,Cork
Audi,Audi Q2 (TDI),22/05/2024,"€21,631.00",2017,"31,283",SUV,Automatic,Diesel,Blue Audi Q22.0 TDI Quattro S Line 5dr S Tronic,Kerry
Audi,Audi A4 Avant (S line),22/05/2024,"€30,624.00",2021,"20,196",Estate,Automatic,Diesel,Black Audi A435 TDI S Line 5dr S Tronic 2.0,Dublin
Audi,Audi A4 (TFSI),23/05/2024,"€3,594.00",2008,"159,444",Saloon,Manual,Petrol,Red Audi A41.8 TFSI S line Euro 4 4dr4 previous owners,Kilkenny
Audi,Audi Q5 (S line),2024-05-24,"€6,938.00",2011,"133,333",SUV,Automatic,Diesel,Red Audi Q53.0 TDI V6 S line SUV 5dr Diesel S Tronic quattro Euro 4 (240 ps)3 previous owners,Dublin
Audi,Audi Q3 (S line Plus),2024-05-24,"€13,461.00",2016,"99,180",SUV,Manual,Diesel,Blue Audi Q32.0 TDI S line Plus quattro Euro 6 (s/s) 5dr,Dublin
Audi,Audi Q2 (Sport),25/05/2024,"€16,546.00",2018,50677,SUV,Manual,Petrol,Audi Q2 Estate1.0 TFSI Sport 5dr,Dublin
Audi,Audi TT (TFSI),2024-05-28,"€6,831.00",2012,"82,977 miles",Coupe,Automatic,Petrol,Black Audi TT1.8 TFSI S line S Tronic Euro 5 3dr5 previous owners,Dublin
Audi,Audi A1 (TFSI),30/05/2024,"€10,607.00",2015,"38,161",Hatchback,Manual,Petrol,Grey Audi A11.0 TFSI SE Sportback Euro 6 (s/s) 5dr2 previous owners,Roscommon
Audi,Audi Q2 (TFSI),31/05/2024,"€ 21,314",2017,"13,500",SUV,Auto,Petrol,Black Audi Q21.4 TFSI CoD Sport S Tronic (s/s) 5dr2 previous owners,Dublin
Audi,Audi Q2 (TFSI),31/05/2024,"€29,278.00",2021,12675,SUV,Automatic,Petrol,Black Audi Q2S line 35 TFSI 150 PS S tronic 1.5 5dr,Dublin
Audi,Audi A3 Cabriolet (CoD),2024-06-02,"€16,220.00",2016,"47,640",Convertible,Manual,Petrol,Silver Audi A3 Cabriolet1.4 TFSI CoD S line Euro 6 (s/s) 2dr2 previous owners,Westmeath
Audi,Audi Q7 (TDI V6),03/06/2024,"€34,901.00",2017,"63,767 miles",SUV,Automatic,Diesel Plug-In Hybrid,Navy Audi Q73.0 TDI Quattro e-tron 5dr Tip Auto,Cork
Audi,Audi Q3 (TDI),04/06/2024,"€24,959.00",2017,"22,745 miles",SUV,Automatic,Diesel,Navy Audi Q3TDI QUATTRO BLACK EDITION 2.0 5dr,Wexford
Audi,Audi A3 Cabriolet (S line),05/06/2024,"€18,601.00",2017,"26,962",Convertible,Manual,Petrol,Blue Audi A3 Cabriolet1.4 TFSI S Line 2dr Satellite Navigation,Meath
Audi,Audi A1 (TDI),05/06/2024,"€6,983.00",2011,"79,974",Hatchback,Manual,Diesel,Red Audi A11.6 TDI Sport Euro 5 (s/s) 3dr,Cork
Audi,Audi A4 Avant (TDI),06/06/2024,"€30,147.00",2021,"19,173",Estate,Auto,Diesel,Red Audi A4Avant S line 35 TDI 163 PS S tronic 2.0 5dr1 previous owner,Tipperary
Audi,Audi A1 (TFSI),06/06/2024,"€12,534.00",2016,"40,747",Hatchback,Manual,Petrol,Black Audi A11.4 TFSI S line Hatchback 3dr Petrol Euro 6 (s/s) (125 ps)1 previous owner,Dublin
Audi,Audi A3 (SE Technik),07/06/2024,"€14,069.00",2017,"48,043",Hatchback,Manual,Diesel,Black Audi A32.0 TDI SE Technik Sportback Euro 6 (s/s) 5dr2 previous owners,Kilkenny
Audi,Audi A5 (TDI),2024-06-10,"€ 24,320",2019,"24,320",Coupe,Auto,Diesel,Navy Audi A52.0 TDI S LINE 2d AUTO 188 BHP Satellite Nav - Parking Sensors1 previous owner,Dublin
Audi,Audi A3 (SE Technik),11/06/2024,"€13,243.00",2017,"48,872",Hatchback,Manual,Diesel,Silver Audi A32.0 TDI SE Technik 5dr,Cork
Audi,Audi Q5 (TDI),13/06/2024,"€19,473.00",2015,"49,868",SUV,Automatic,Diesel,"Silver Audi Q52.0 TDI [190] Quattro S Line Plus 5dr S Tronic [Black Styling Pack, Parking System Plus, Nappa Leather, Cruise Control, Xenon Headlights, 20"" Alloys,",Dublin
Audi,Audi A3 (S line),2024-06-14,"€15,088.00",2017,"59,069",Hatchback,Automatic,Diesel,Red Audi A32.0 TDI S line Hatchback 3dr Diesel S Tronic Auto 6Spd Euro 6 (s/s) (150 ps)3 previous owners,Cork
Audi,Audi TT (S line),14/06/2024,"€ 18,307",2015,"43,774",Coupe,Automatic,Petrol,Blue Audi TT2.0 TFSI QUATTRO S LINE 2d 227 BHP2 previous owners,Dublin
Audi,Audi A7 (TDI V6),15/06/2024,"€19,997.00",2016,47410,Hatchback,Automatic,Diesel,Blue Audi A73L S line TDI V6 5dr,Limerick
Audi,Audi A5 (TDI V6),15/06/2024,"€14,336.00",2015,"62,669",Hatchback,Automatic,Diesel,Audi A53.0 SPORTBACK TDI S LINE 5d 204 BHP,Cavan
Audi,Audi A3 (SE Technik),17/06/2024,"€17,417.00",2018,"27,936",Hatchback,Automatic,Diesel,Audi A31.6 TDI 116 SE Technik 5dr S Tronic,Tipperary
Audi,Audi Q3 (Black Edition),17/06/2024,"€23,451.00",2018,"34,291",SUV,Automatic,Diesel,Black Audi Q32.0 TDI Black Edition S Tronic quattro Euro 6 (s/s) 5dr2 previous owners,Dublin
Audi,Audi A1 (TFSI),17/06/2024,"€9,153.00",2014,"47,782",Hatchback,Manual,Petrol,Black Audi A11.4 TFSI Sport Euro 5 (s/s) 3dr2 previous owners,Louth
Audi,Audi A1 (Sport),2024-06-19,"€ 9,263",2018,"20,028",Hatchback,Manual,Petrol,Blue Audi A11.4 TFSI Sport Sportback Euro 6 (s/s) 5dr (Nav)3 previous owners,Dublin
Audi,Audi A1 (S line),20/06/2024,"€14,145.00",2015,"44,994",Hatchback,Automatic,Petrol,Blue Audi A1S line 1.4 TFSI 150 PS S tronic 3dr,Dublin
Audi,Audi TT (S line),21/06/2024,"€15,365.00",2015,"56,865 miles",Coupe,Automatic,Petrol,Audi TT2.0 TFSI S line S Tronic quattro Euro 6 (s/s) 3dr4 previous owners,Tipperary
Audi,Audi Rsq8 (TFSI V8),21/06/2024,"€ 115,238",2020,"9,585",SUV,Automatic,Petrol,Grey Audi RSQ84.0 TFSI V8 Vorsprung Tiptronic quattro Euro 6 (s/s) 5dr,Roscommon
Audi,Audi S3 (TFSI),22/06/2024,"€26,311.00",2019,"34,909",Hatchback,Automatic,Petrol,Blue Audi S32.0 TFSI Sportback S Tronic quattro Euro 6 (s/s) 5dr1 previous owner,Donegal
Audi,Audi A4 (SE Technik),2024-06-23,"€ 9,744",2013,"70,400",Saloon,Manual,Petrol,Navy Audi A41.8 TFSI SE Technik Euro 5 (s/s) 4dr3 previous owners,Kildare
Audi,Audi A4 Avant (TDI),2024-06-25,"€9,718.00",2013,"80,267",Estate,Automatic,Diesel,Red Audi A42.0 AVANT TDI SE TECHNIK 5d 141 BHP SAT NAV-PARKING SENSORS-CLIMATE2 previous owners,Donegal
Audi,Audi Q4 E-Tron (Sport),25/06/2024,"€ 48,930",2021,"7,790",SUV,Automatic,Electric,Audi Q4 e-tron35 Sport SUV 5dr Electric Auto 55kWh (170 ps)2 previous owners,Donegal
Audi,Audi Q3 (TDI),2024-06-27,"€11,162.00",2014,"82,569",SUV,Manual,Diesel,Black Audi Q32.0 TDI S line Euro 5 (s/s) 5dr3 previous owners,Dublin
Audi,Audi A5 Cabriolet (S line),27/06/2024,"€22,849.00",2018,"17,690",Convertible,Manual,Petrol,Blue Audi A5TFSI S LINE 2.0 2dr,Carlow
Audi,Audi A5 (Sport),28/06/2024,"€29,302.00",2020,"28,332",Hatchback,Automatic,Diesel,Red Audi A535 TDI Sport 5dr S Tronic 2.0,Laois
Audi,Audi RS5 (TFSI V6),28/06/2024,"€35,283.00",2017,"35,704",Coupe,Automatic,Petrol,Black Audi RS52.9 TFSI V6 Tiptronic quattro Euro 6 (s/s) 2dr4 previous owners,Galway
Audi,Audi A6 Avant (TDI),2024-06-28,"€ 17,275",2017,"49,625",Estate,Manual,Diesel,Red Audi A62.0 TDI AVANT ULTRA SE EXECUTIVE 5d 188 BHP1 previous owner,Meath
Audi,Audi A3 (TFSI),29/06/2024,"€12,755.00",2016,"44,354",Hatchback,Manual,Petrol,Grey Audi A31.0 TFSI SPORT 3d 114 BHP \xa320 RFL | 60.1MPG | GREAT HISTORY2 previous owners,Dublin
Audi,Audi R8 (FSI V10),2024-06-29,"€126,127.00",2019,"13,729",Coupe,Automatic,Petrol,Black Audi R85.2 FSI V10 Performance Carbon Black S Tronic quattro Euro 6 (s/s) 2dr2 previous owners,Limerick
Audi,Audi A3 (TFSI),2024-06-29,"€10,087.00",2014,"70,022 miles",Hatchback,Manual,Petrol,Silver Audi A31.4 TFSI S line Sportback Euro 5 (s/s) 5dr2 previous owners,Waterford
Audi,Audi A4 Avant (Sport),29/06/2024,"€12,024.00",2017,"98,416 miles",Estate,Manual,Diesel,Blue Audi A42.0 AVANT TDI ULTRA SPORT 5d 188 BHP2 previous owners,Cork
Audi,Audi A1 (S line),30/06/2024,"€21,434.00",2019,"6,873",Hatchback,Manual,Petrol,Silver Audi A125 TFSI S Line 5dr 1.0,Dublin
Audi,Audi Q5 (S line),02/07/2024,"€44,587.00",2021,"12,437",SUV,Automatic,Petrol,Black Audi Q5 SPORTBACK45 TFSI Quattro S Line 5dr S Tronic [C+S] 2.01 previous owner,Donegal
Audi,Audi Q4 E-Tron (Edition 1),2024-07-03,"€ 64,280",2021,"4,355",SUV,Automatic,Electric,"Blue Audi Q4 E-TronQ4 Edition 1 40 e-tron 150,00 kW 5dr",Dublin
Audi,Audi A5 (TDI),03/07/2024,"€20,385.00",2018,"40,995",Coupe,Auto,Diesel,Audi A52.0 TDI S line S Tronic Euro 6 (s/s) 2dr3 previous owners,Cork
Audi,Audi A1 (Sport),05/07/2024,"€14,452.00",2018,"32,957",Hatchback,Manual,Petrol,Navy Audi A11.4 TFSI Sport Nav 5dr,Donegal
Audi,Audi TT (S line),06/07/2024,"€10,996.00",2011,"76,303",Coupe,Manual,Diesel,Silver Audi TT2.0 TDI S line quattro Euro 5 3dr2 previous owners,Wexford
Audi,Audi RS4 Avant (TFSI V6),06/07/2024,"€76,502.00",2022,"3,563 miles",Estate,Automatic,Petrol,Navy Audi RS4 Avant2.9 TFSI V6 Carbon Black Estate 5dr Petrol Tiptronic quattro Euro 6 (s/s) (450 ps)1 previous owner,Dublin
Audi,Audi TT (TDI),2024-07-07,"€15,154.00",2016,"64,746",Coupe,Manual,Diesel,Black Audi TTAudi TT Coupe 2.0 TDI 184 Ultra Sport 2dr2 previous owners,Tipperary
Audi,Audi TT (ultra),2024-07-08,"€16,464.00",2015,"60,901 miles",Coupe,Manual,Diesel,Navy Audi TT2.0 TDI Ultra S Line 2dr,Dublin
Audi,Audi A5 (TFSI),12/07/2024,"€39,365.00",2021,"13,247",Hatchback,Automatic,Petrol,Red Audi A540 TFSI 204 Edition 1 5dr S Tronic 2.0,Dublin
Audi,Audi Q3 (S line),2024-07-13,"€ 39,847",2019,"19,083",SUV,Automatic,Petrol,Silver Audi Q3Sportback S line 45 TFSI quattro 230 PS S tronic 2.0 5dr1 previous owner,Donegal
Audi,Audi A4 (Sport Edition),14/07/2024,"€28,211.00",2021,"10,795",Saloon,Automatic,Diesel,Black Audi A4 DIESEL SALOON30 TDI Sport Edition 4dr S Tronic 2.01 previous owner,Limerick
Audi,Audi A6 Saloon (S line),14/07/2024,"€18,183.00",2017,"49,411",Saloon,Automatic,Diesel,Red Audi A62.0 TDI ULTRA S LINE 4d 188 BHP1 previous owner,Waterford
Audi,Audi A3 (Sport),2024-07-16,"€7,201.00",2013,"107,305",Hatchback,Manual,Diesel,Grey Audi A3TDI SPORT 1.6 5dr,Kilkenny
Audi,Audi A5 (TDI),16/07/2024,"€17,112.00",2017,"62,386 miles",Hatchback,Automatic,Diesel,Navy Audi A52.0 TDI Ultra SE 5dr S Tronic3 previous owners,Dublin
Audi,Audi Q5 (S line Plus),2024-07-17,"€12,355.00",2014,"100,034",SUV,Manual,Diesel,Blue Audi Q52.0 TDI S line Plus quattro Euro 5 (s/s) 5dr3 previous owners,Dublin
Audi,Audi A6 Avant (Black Edition),17/07/2024,"€18,632.00",2016,80161,Estate,Automatic,Diesel,Black Audi A6 Avant3.0 TDI V6 Black Edition S Tronic quattro Euro 6 (s/s) 5dr,Westmeath
Audi,Audi A4 (TDI),2024-07-17,"€6,150.00",2013,"125,338",Saloon,Manual,Diesel,Blue Audi A42.0 TDI SE Technik Euro 5 (s/s) 4dr,Dublin
Audi,Audi A4 Avant (ultra),18/07/2024,"€11,131.00",2016,"118,474 miles",Estate,Automatic,Diesel,Red Audi A4 Avant2.0 TDI ultra Sport S Tronic Euro 6 (s/s) 5dr1 previous owner,Donegal
Audi,Audi A4 (TDI),18/07/2024,"€17,024.00",2017,46142,Saloon,Manual,Diesel,Blue Audi A42.0 TDI S LINE 4d 188 BHP**\xa32000 FACTORY UPGRADES**SAT NAV**CLIMATE** **AWARD WINNING DEALER**2 previous owners,Clare
Audi,Audi A3 Cabriolet (TDI),18/07/2024,"€4,138.00",2012,"113,024",Convertible,Manual,Diesel,Audi A3 Cabriolet1.6 TDI Sport Euro 5 (s/s) 2dr4 previous owners,Dublin
Audi,Audi A1 (Sport),19/07/2024,"€14,094.00",2018,"22,479",Hatchback,Manual,Petrol,Black Audi A11.0 SPORTBACK TFSI SPORT NAV 5d 93 BHP Air con - Alloys Wheels - Bluetooth1 previous owner,Dublin
Audi,Audi Q3 (Black Edition),21/07/2024,"€21,408.00",2017,"52,200 miles",SUV,Automatic,Petrol,Grey Audi Q32.0T FSI Quattro Black Edition 5dr S Tronic1 previous owner,Wicklow
Audi,Audi TT (Black Edition),21/07/2024,"€11,362.00",2013,"80,247 miles",Coupe,Manual,Diesel,Silver Audi TT2.0 TDI QUATTRO BLACK EDITION 2d 168 BHP QUATTRO BLACK EDITION MODEL,Cork
Audi,Audi Q3 (SE),22/07/2024,"€14,479.00",2013,"51,275",SUV,Automatic,Petrol,Audi Q32.0 TFSI QUATTRO SE 5d 168 BHP **JONES MOTOR COMPANY HAVE BEEN AUDI SPECIALISTS FOR OVER 15 YEARS**2 previous owners,Tipperary
Audi,Audi A4 (S line Special Edition),22/07/2024,"€6,181.00",2011,"121,028 miles",Saloon,Automatic,Diesel,Silver Audi A42.0 TDI S line Special Edition Multitronic Euro 4 4dr4 previous owners,Dublin
Audi,Audi A4 (S line),22/07/2024,"€22,435.00",2018,22006,Saloon,Automatic,Petrol,Grey Audi A42.0 TFSI S line S Tronic Euro 6 (s/s) 4dr2 previous owners,Sligo
Audi,Audi S4 (TFSI V6),2024-07-23,"€13,475.00",2010,"70,226",Saloon,Manual,Petrol,Grey Audi S43.0 TFSI V6 quattro 4dr,Tipperary
Audi,Audi Q3 (SE),2024-07-23,"€ 15,252",2016,"63,251",SUV,Manual,Diesel,Black Audi Q32.0 TDI SE quattro Euro 6 (s/s) 5dr2 previous owners,Cork
Audi,Audi A4 (SE),24/07/2024,"€9,476.00",2016,"125,227",Saloon,Manual,Diesel,Red Audi A42.0 TDI ultra SE Euro 6 (s/s) 4dr2 previous owners,Tipperary
Audi,Audi Q3 (Vorsprung),2024-07-26,"€43,357.00",2020,"9,922",SUV,Automatic,Petrol,Audi Q3Vorsprung 40 TFSI quattro 190 PS S tronic 2.0 5dr1 previous owner,Offaly
Audi,Audi A5 (S line),2024-07-28,"€30,161.00",2020,"20,550",Hatchback,Automatic,Petrol,Red Audi A5Sportback S line 40 TFSI 190 PS S tronic 2.0 5dr,Galway
Audi,Audi Q7 (S line),30/07/2024,"€32,184.00",2017,"50,657",SUV,Automatic,Diesel,Audi Q73.0 TDI V6 S line Tiptronic quattro Euro 6 (s/s) 5dr,Louth
Audi,Audi Q2 (Sport),31/07/2024,"€18,194.00",2019,"37,297",SUV,Manual,Petrol,Navy Audi Q21.0 TFSI 30 Sport Euro 6 (s/s) 5dr1 previous owner,Kerry
Audi,Audi Q3 (Sport),01/08/2024,"€25,568.00",2019,"16,790",SUV,Manual,Petrol,Blue Audi Q335 TFSI Sport 5dr Satellite Navigation 1.5,Louth
Audi,Audi Q5 (S line),01/08/2024,"€21,392.00",2017,"61,611",SUV,Automatic,Diesel,Audi Q52.0 TDI S line S Tronic quattro (s/s) 5dr1 previous owner,Galway
Audi,Audi A7 (TDI V6),2024-08-01,"€29,821.00",2018,"68,396",Hatchback,Automatic,Diesel,Blue Audi A7 DIESEL SPORTBACK50 TDI Quattro S Line 5dr Tip Auto 3.02 previous owners,Limerick
Audi,Audi Q7 (TDI V6),04/08/2024,"€54,170.00",2021,"16,150",SUV,Automatic,Diesel,Blue Audi Q750 TDI Quattro S Line 5dr Tiptronic 3.0,Louth
Audi,Audi Q3 (TFSI),05/08/2024,"€25,824.00",2019,"43,556",SUV,Automatic,Petrol,Navy Audi Q31.5 TFSI SPORT 5d 148 BHP *BUY ONLINE ** FREE DELIVERY*2 previous owners,Dublin
Audi,Audi A1 (S line Competition),05/08/2024,"€22,965.00",2019,"21,424",Hatchback,Automatic,Petrol,Grey Audi A140 TFSI S Line Competition 5dr S Tronic Bluetooth 2.0,Dublin
Audi,Audi A3 (TFSI),07/08/2024,"€12,756.00",2013,"21,423",Hatchback,Manual,Petrol,Red Audi A31.4 TFSI CoD Sport Sportback Euro 6 (s/s) 5dr1 previous owner,Sligo
Audi,Audi Q3 (Sport),08/08/2024,"€27,233.00",2019,"11,423",SUV,Automatic,Diesel,Audi Q32.0 TDI 35 Sport S Tronic Euro 6 (s/s) 5dr1 previous owner,Galway
Audi,Audi Q5 (S line Plus),2024-08-12,"€17,186.00",2014,64613,SUV,Auto,Diesel,Blue Audi Q52.0 TDI Quattro S Line Plus 5dr S Tronic [Heated Front Seats],Mayo
Audi,Audi A5 (Sport),2024-08-12,"€4,832.00",2011,"135,549",Coupe,Manual,Diesel,Black Audi A52.0 TDI SPORT 2d 168 BHP 1 YEAR MOT INCLUDED,Kildare
Audi,Audi A4 (Sport),2024-08-13,"€11,783.00",2017,"81,249",Saloon,Manual,Petrol,Audi A41.4 TFSI SPORT 4d 148 BHP2 previous owners,Donegal
Audi,Audi A5 Cabriolet (TFSI),14/08/2024,"€9,367.00",2011,"72,225",Convertible,Automatic,Petrol,Audi A5 Cabriolet2.0 TFSI S line Convertible 2dr Petrol Multitronic Euro 5 (211 ps)2 previous owners,Kildare
Audi,Audi Q3 (S line Edition),15/08/2024,"€21,453.00",2018,"29,268",SUV,Automatic,Diesel,Red Audi Q32.0 TDI [184] Quattro S Line Edition 5dr S Tronic,Limerick
Audi,Audi Q3 (TDI),15/08/2024,"€11,578.00",2015,"107,476",SUV,Manual,Diesel,Black Audi Q32.0 TDI SE 5dr3 previous owners,Dublin
Audi,Audi A5 (Sport),15/08/2024,"€2,900.00",2010,"185,045",Coupe,Manual,Diesel,Blue Audi A52.0 TDI Sport Euro 5 (s/s) 2dr5 previous owners,Dublin
Audi,Audi A5 Cabriolet (TDI),15/08/2024,"€14,345.00",2015,"51,618",Convertible,Manual,Diesel,Black Audi A5 Cabriolet2.0 TDI S line Special Edition Plus Convertible 2dr Diesel Manual Euro 5 (s/s) (177 ps)2 previous owners,Dublin
Audi,Audi A5 (Sport),2024-08-16,"€32,510.00",2021,"11,163",Hatchback,Automatic,Diesel,Grey Audi A5 DIESEL SPORTBACK35 TDI Sport 5dr S Tronic 2.01 previous owner,Kildare
Audi,Audi A5 (TDI),16/08/2024,"€15,311.00",2013,"26,896",Coupe,Manual,Diesel,Silver Audi A52.0 TDI BLACK EDITION 2d 177 BHP2 previous owners,Wexford
Audi,Audi A7 (SE Executive),2024-08-20,"€19,957.00",2015,"21,869",Hatchback,Automatic,Diesel,Red Audi A73.0 TDI V6 SE Executive Sportback S Tronic quattro Euro 6 (s/s) 5dr2 previous owners,Donegal
Audi,Audi A1 (TFSI),21/08/2024,"€10,104.00",2015,"45,918",Hatchback,Manual,Petrol,Audi A11.0 TFSI SPORT 3d 93 BHP \xa3FREE ROAD TAX RAC WARRANTY FINANCE2 previous owners,Galway
Audi,Audi Q7 (Vorsprung),22/08/2024,"€75,829.00",2021,17678,SUV,Automatic,Diesel,Red Audi Q750 TDI Quattro Vorsprung 5dr Tiptronic 3.0,Clare
Audi,Audi Q3 (TDI),23/08/2024,"€15,450.00",2017,"60,335",SUV,Automatic,Diesel,Navy Audi Q32.0 TDI Sport SUV 5dr Diesel S Tronic quattro Euro 6 (s/s) (184 ps)1 previous owner,Laois
Audi,Audi Q3 (TDI),24/08/2024,"€17,376.00",2017,"25,760",SUV,Manual,Diesel,Red Audi Q32.0 TDI SE 5dr,Dublin
Audi,Audi A5 (S line),25/08/2024,"€19,172.00",2017,"57,447",Coupe,Automatic,Diesel,Grey Audi A52.0 TDI S line S Tronic Euro 6 (s/s) 2dr2 previous owners,Dublin
Audi,Audi SQ8 (Black Edition),2024-08-25,"€87,904.00",2022,"4,581",SUV,Automatic,Petrol,Grey Audi Q8SQ8 TFSI Quattro Black Edition 5dr Tiptronic 4.0,Dublin
Audi,Audi A4 Avant (S line),27/08/2024,"€12,839.00",2013,"70,032",Estate,Automatic,Petrol,Blue Audi A4 Avant2.0 TFSI S line Multitronic Euro 5 (s/s) 5dr,Tipperary
Audi,Audi Q7 (TDI V6),30/08/2024,"€29,125.00",2016,"87,595",SUV,Automatic,Diesel,Navy Audi Q73.0 TDI QUATTRO S LINE 5d 269 BHP 7 SEATER! 4-ZONE CLIMATE!2 previous owners,Waterford
